Series;Time;Value
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T07:00:00+05:00;1.83335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T09:00:00+05:00;4.1667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T11:00:00+05:00;13.16665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T13:00:00+05:00;9.8333
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T15:00:00+05:00;18.4167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T17:00:00+05:00;26.66665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T19:00:00+05:00;5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T21:00:00+05:00;4
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-19T23:00:00+05:00;1.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T01:00:00+05:00;1.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T03:00:00+05:00;2.4166499999999997
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T05:00:00+05:00;2.4167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T07:00:00+05:00;1.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T09:00:00+05:00;1.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T11:00:00+05:00;33.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T13:00:00+05:00;33.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T15:00:00+05:00;6.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T17:00:00+05:00;28.83335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T19:00:00+05:00;5.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T21:00:00+05:00;3.5833500000000003
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-20T23:00:00+05:00;1.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T01:00:00+05:00;1.5833
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T03:00:00+05:00;3.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T05:00:00+05:00;3
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T07:00:00+05:00;1.58335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T09:00:00+05:00;1.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T11:00:00+05:00;6.08335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T13:00:00+05:00;23
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T15:00:00+05:00;11.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T17:00:00+05:00;12.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T19:00:00+05:00;6.166650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T21:00:00+05:00;5.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-21T23:00:00+05:00;5.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T01:00:00+05:00;5.416650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T03:00:00+05:00;2.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T05:00:00+05:00;3.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T07:00:00+05:00;3.0833500000000003
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T09:00:00+05:00;7.0832999999999995
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T11:00:00+05:00;49.666650000000004
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T13:00:00+05:00;52.9167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T15:00:00+05:00;14
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T17:00:00+05:00;6.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T19:00:00+05:00;5.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T21:00:00+05:00;5.9167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-22T23:00:00+05:00;4.66665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T01:00:00+05:00;4.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T03:00:00+05:00;4.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T05:00:00+05:00;4.416650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T07:00:00+05:00;5.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T09:00:00+05:00;6.416650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T11:00:00+05:00;12.16665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T13:00:00+05:00;8.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T15:00:00+05:00;5.666650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T17:00:00+05:00;6.9167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T19:00:00+05:00;5.9167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T21:00:00+05:00;4.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-23T23:00:00+05:00;3.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T01:00:00+05:00;6.083349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T03:00:00+05:00;6.166650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T05:00:00+05:00;4.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T07:00:00+05:00;5.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T09:00:00+05:00;5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T11:00:00+05:00;6.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T13:00:00+05:00;4.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T15:00:00+05:00;6
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T17:00:00+05:00;5.6667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T19:00:00+05:00;7
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T21:00:00+05:00;5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-24T23:00:00+05:00;6.166650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T01:00:00+05:00;5.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T03:00:00+05:00;5.583349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T05:00:00+05:00;3.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T07:00:00+05:00;5.166650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T09:00:00+05:00;3.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T11:00:00+05:00;5.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T13:00:00+05:00;4.08335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T15:00:00+05:00;5.416650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T17:00:00+05:00;6.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T19:00:00+05:00;6.166650000000001
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T21:00:00+05:00;5.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-25T23:00:00+05:00;4.6667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T01:00:00+05:00;2.5833500000000003
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T03:00:00+05:00;5.333349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T05:00:00+05:00;3.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T07:00:00+05:00;5.4167
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T09:00:00+05:00;5.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T11:00:00+05:00;18.33335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T13:00:00+05:00;11
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T15:00:00+05:00;13.66665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T17:00:00+05:00;9.1667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T19:00:00+05:00;5.833349999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T21:00:00+05:00;3.66665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-26T23:00:00+05:00;1.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T01:00:00+05:00;1.1667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T03:00:00+05:00;1.75
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T05:00:00+05:00;1.6667
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T07:00:00+05:00;1.25
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T09:00:00+05:00;5.5
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T11:00:00+05:00;66.83335
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T13:00:00+05:00;127.91669999999999
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T15:00:00+05:00;149.16665
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T17:00:00+05:00;252
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T19:00:00+05:00;372
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T21:00:00+05:00;492
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-27T23:00:00+05:00;612
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-28T01:00:00+05:00;732
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-28T03:00:00+05:00;852
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-28T05:00:00+05:00;972
Общая модель данных V2 (date_op).Vivsd_asoup_v_oper_v2;2022-12-28T07:00:00+05:00;1062
